,pIC50,standard_units,molecule_dictionary.chembl_id,canonical_smiles
6013,8.721246399047171,nM,CHEMBL5194174,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(-c2cn(S(C)(=O)=O)c3ccccc23)n1
6014,7.419075024324381,nM,CHEMBL5194245,CCC(=O)N[C@H]1CC[C@H](n2c(=O)c(-c3ccccc3Cl)cc3ccc(Nc4ccc(N5CCN(C)CC5)c(C)c4)cc32)CC1
6015,7.486782399932061,nM,CHEMBL5194285,COc1cc2ncnc3c2cc1OCCOCCOCCOc1cccc(Cl)c1N3
6016,6.6649434805609085,nM,CHEMBL5194482,C=CC(=O)Nc1cccc(Cn2c(=O)ccc3cnc(Nc4ccc(N5CCN(C)CC5)cc4)nc32)c1
6017,6.7447274948966935,nM,CHEMBL5194543,Cc1ccc(-c2c(CN3CCCCC3)nc3scc(C(=O)O)n23)cc1
6018,7.045757490560675,nM,CHEMBL5194719,COc1ccc(/C=C\C(=O)c2ccc(Br)c3cc(-c4ccc(F)cc4)oc23)cc1
6019,9.30102999566398,nM,CHEMBL5194722,CC[C@]1(F)CN(c2nccc(Nc3cc4c(C(C)C)ccc(N5C[C@H](CS(C)(=O)=O)[C@H]5C)c4cn3)n2)CC[C@H]1O
6020,8.076755981369724,nM,CHEMBL5194966,Nc1ccc2ncnc(Nc3ccc4c(ccn4Cc4cccc(Cl)c4)c3)c2c1
6021,9.744727494896694,nM,CHEMBL5195137,CCc1cc(Nc2ncc(Br)c(Nc3ccn4ncnc4c3P(C)(C)=O)n2)c(OC)cc1N1CCC(N2CCOCC2)CC1
6022,9.522878745280336,nM,CHEMBL5195164,CC(C)c1cnc(N2CC[C@H]2C)c2cnc(Nc3ccnc(N4CC[C@@H](O)[C@@](C)(F)C4)n3)cc12
6023,7.920818753952375,nM,CHEMBL5195167,Cn1cc(-c2cc(C(=O)/N=c3\[nH]c4ccccc4n3[C@H]3CC[C@H](O)CC3)ccn2)cn1
6024,7.275724130399211,nM,CHEMBL5195321,CC(C)(C)n1cc(-c2cncc3ccccc23)c2c(N)ncnc21
6025,7.707743928643524,nM,CHEMBL5195531,COc1cc2ncnc3c2cc1OCCCCCCOc1ccc(Cl)cc1N3
6026,6.698970004336019,nM,CHEMBL5195593,Cc1ccc(/C=N/NC(=O)CNc2nc(-c3ccccc3)c(-c3ccccc3)s2)cc1
6027,7.638272163982407,nM,CHEMBL5195669,O=C(Nc1nccs1)C(c1n[nH]c2c1CCC2)N1Cc2ccccc2C1=O
6028,10.154901959985745,nM,CHEMBL5195904,CCOC1CN(C2CCN(c3cc(OC)c(Nc4ncc(Br)c(Nc5ccc6c(c5P(C)(C)=O)OCCO6)n4)cc3C)CC2)C1
6029,8.494850021680094,nM,CHEMBL5195912,CN1CCC(c2ccc(-c3ccc4c(c3)C(=O)N(C(C(=O)Nc3nccs3)c3cccc(F)c3)CC4)cc2)CC1
6030,7.560667306169737,nM,CHEMBL5196024,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(SCCCN4CCOCC4)cc3)ncc2Cl)c1
6031,4.197180453927996,nM,CHEMBL5196064,COc1cc2ncnc3c2cc1OCCCCCCOc1cc(Cl)ccc1N3
6032,7.221848749616356,nM,CHEMBL5196209,Cc1n[nH]c2c1C(c1ccccc1Br)c1c(ncn(N)c1=N)O2
6033,6.958607314841775,nM,CHEMBL5196254,COc1cc(N(C)CCN(C)C)c(NC(=O)c2nccn2C)cc1Nc1nccc(-c2cn(C)c3ccccc23)n1
6034,10.0,nM,CHEMBL5196360,CN1CCC(c2ccc(-c3ccc4ncn(C(C(=O)Nc5nccs5)c5ccccc5)c(=O)c4c3F)cc2)CC1
6035,9.522878745280336,nM,CHEMBL5196495,CC(C)c1ccc(N2C[C@H](CS(C)(=O)=O)[C@H]2C)c2cnc(Nc3ccnc(N4CC[C@@H](O)[C@@](C)(F)C4)n3)cc12
6036,7.481091426308586,nM,CHEMBL5196498,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(=O)CCCC(=O)Nc5cccc6c5C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)cc3OC)ncc2C(F)(F)F)c1
6037,8.920818753952375,nM,CHEMBL5197154,CN1CCC(c2ccc(-c3ccc4c(=O)n(C(C(=O)Nc5nccs5)c5ccccc5)ccc4c3)cc2)CC1
6038,9.920818753952377,nM,CHEMBL5197545,CCc1cc(Nc2ncc(Br)c(Nc3ccc4c(c3P(C)(C)=O)OCCO4)n2)c(OC)cc1N1CCC(N2CC(COC)C2)CC1
6039,7.267606240177032,nM,CHEMBL519757,Fc1cccc(COc2ccc(Nc3ncnc4sc(-c5ccc(CNCc6ccccc6)o5)cc34)cc2Cl)c1
6040,7.552841968657781,nM,CHEMBL5197952,CCS(=O)(=O)n1cc2c3ccc(cc31)OCCCCCCOc1cc(c(F)cc1N1CCOCC1)Nc1ncc(Cl)c-2n1
6041,8.2518119729938,nM,CHEMBL5198314,CCS(=O)(=O)n1cc(-c2nc(Nc3ccc(N4CCC(N5CCN(C)CC5)CC4)cc3OC)ncc2Cl)c2ccccc21
6042,7.045757490560675,nM,CHEMBL5198368,CC1=NNC2=NC(=O)NC(c3ccccc3Br)C12
6043,8.521433504406156,nM,CHEMBL5198424,Nc1ccc2ncnc(Nc3ccc4c(ccn4Cc4cccc(F)c4)c3)c2c1
6044,7.795880017344075,nM,CHEMBL5198433,O=C(Nc1nccs1)C(c1ncn2c1CCC2)N1Cc2ccc(C#Cc3ccc(CN4CCCCC4)cc3)cc2C1=O
6045,7.142667503568732,nM,CHEMBL5198809,Brc1cccc(Nc2ncnc3c2[nH]c2ccccc23)c1
6046,9.045757490560677,nM,CHEMBL5198812,CN1CCC(c2ccc(-c3ccc4c(c3)C(=O)N(C(C(=O)Nc3nccs3)c3ccccc3)C4)cc2)CC1
6047,8.113734940970243,nM,CHEMBL5198920,C=CC(=O)N1CCC(Oc2nc(Nc3ccc(N(C)CCN(C)C)cc3OC)nc3[nH]ccc23)CC1
6048,7.958607314841775,nM,CHEMBL5198992,COCC1CN(c2ncc(C(C)C)c3cc(Nc4ccnc(N5CC[C@@H](O)[C@@](C)(F)C5)n4)ncc23)C1
6049,6.307241181845276,nM,CHEMBL5199106,COc1cc2ncnc3c2cc1OCCOCCOc1cc(ccc1Cl)N3
6050,6.552841968657781,nM,CHEMBL5199122,CSc1nc(-c2cccc(NC(=O)c3c(F)ccc(O)c3CN3Cc4ccccc4C3=O)c2)c(-c2ccnc(NC(C)=O)c2)[nH]1
6051,7.522878745280337,nM,CHEMBL5199169,COc1cc(N(C)CCN(C)C)c(NC(=O)c2ncccn2)cc1Nc1nccc(-c2cn(C)c3ccccc23)n1
6052,8.795880017344075,nM,CHEMBL5199341,Nc1ccc2ncnc(Nc3cccc4ccccc34)c2c1
6053,7.376130731649698,nM,CHEMBL5199354,C=CC(=O)N1CCC(Oc2nc(Nc3ccc(N4CCN(CCO)CC4)cc3)ncc2Cl)CC1
6054,7.847711655616944,nM,CHEMBL5199399,C=CC(=O)N1CCC(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)nc3ccsc23)CC1
6055,6.735890843694191,nM,CHEMBL5199612,Nc1ccc2ncnc(Nc3ccc4cc[nH]c4c3)c2c1
6056,10.0,nM,CHEMBL5199678,CCc1cc(Nc2ncc(Br)c(Nc3ccc4ncnn4c3P(C)(C)=O)n2)c(OC)cc1N1CCC(N2CC(COC)C2)CC1
6057,7.324221658325915,nM,CHEMBL5200275,C=CC(=O)Nc1cccc(N2C(=O)OC(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1
6058,7.320572103387882,nM,CHEMBL5200385,CC(=O)N[C@H]1CC[C@H](n2c(=O)c(-c3ccccc3Cl)cc3ccc(Nc4ccc(N5CCN(C)CC5)c(C)c4)cc32)CC1
6059,6.916139199133427,nM,CHEMBL5200495,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(=O)CCCCNc5cccc6c5C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)cc3OC)ncc2C(F)(F)F)c1
6060,7.486782399932061,nM,CHEMBL5200598,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(-c2cn(S(=O)(=O)C3CC3)c3ccccc23)n1
6061,8.657577319177793,nM,CHEMBL5200637,CN1CCC(c2ccc(-c3ccc4c(c3)CCN(C(C(=O)Nc3nccs3)c3cccc(F)c3)C4=O)cc2)CC1
6062,6.445753191833889,nM,CHEMBL5200760,CCCn1ccc2cc(Nc3ncnc4ccc(N)cc34)ccc21
6063,5.7366480316064346,nM,CHEMBL5200783,COCC(=O)NC/C=C/c1ccc2ncc(C#N)c(Nc3ccc(Oc4cc5nncn5cn4)c(C)c3)c2c1
6064,8.013228265733755,nM,CHEMBL5200988,CN1CCC(c2ccc(-c3ccc4c(=O)n(C(C(=O)Nc5nccs5)c5ccccc5)ncc4c3)cc2)CC1
6065,9.69897000433602,nM,CHEMBL5200991,CC(C)c1cnc(N2C[C@H](CS(C)(=O)=O)[C@H]2C)c2cnc(Nc3ccnc(N4CC[C@@H](O)[C@@](C)(F)C4)n3)cc12
6066,7.987162775294828,nM,CHEMBL5201054,O=C(CCCCn1cc(-c2ccc3ncnc(Nc4ccccc4F)c3c2)nn1)NO
6067,6.962573502059376,nM,CHEMBL5201110,CCOC(=O)[C@@H]1CCCN1CC(=O)NNC(=O)COc1ccc(-c2nc3ccccc3s2)cc1OC
6068,5.187086643357145,nM,CHEMBL5201128,COc1cc2nccc(Oc3ccc(NC(=O)C4(C(=O)NC5CC5)CC4)c(Cl)c3)c2cc1C(N)=O
6069,7.046240308266771,nM,CHEMBL5201250,CCS(=O)(=O)n1cc2c3ccc(cc31)OCCCCCCCOc1cc(ccc1N1CCOCC1)Nc1ncc(Cl)c-2n1
6070,6.7447274948966935,nM,CHEMBL5201387,C=CC(=O)Nc1ccc(Nc2nccc(-c3cn(C)c4ccccc34)n2)cc1
6071,8.105130343254748,nM,CHEMBL5201532,COc1cc(/C=C/S(=O)(=O)c2ccccc2)cc(OC)c1OC
6072,10.0,nM,CHEMBL5201543,CN1CCC(c2ccc(-c3ccc4c(c3)C(=O)N(C(C(=O)Nc3nccs3)c3cc(F)ccc3O)C4)cc2)CC1
6073,7.657577319177793,nM,CHEMBL5201725,O=C(Nc1nccs1)C(c1ncn2c1CCC2)n1cc2c(Cl)cc(-c3ccc(N4CCOCC4)cc3)c(Cl)c2n1
6074,7.691862621361961,nM,CHEMBL5201794,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(=O)CCCCCC(=O)Nc5cccc6c5C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)cc3OC)ncc2C(F)(F)F)c1
6075,8.0,nM,CHEMBL5201846,COc1cc(N(C)CCN(C)C)c(NC(=O)c2ccncn2)cc1Nc1nccc(-c2cn(C)c3ccccc23)n1
6076,8.6345120151091,nM,CHEMBL5201973,Cc1cc(Nc2ncnc3cc(O)c(NC(=O)/C=C/[C@H]4CCCN4C)cc23)ccc1Oc1ccc2nccn2c1
6077,7.013228265733755,nM,CHEMBL5202119,CCc1ccc(Cn2cc(-c3cc(-c4ccc(Br)cc4)nc(N)n3)c3ccccc32)cc1
6078,8.958607314841775,nM,CHEMBL5202129,CN1CCN(c2ccc(-c3ccc4c(c3)CCN(C(C(=O)Nc3nccs3)c3cccc(F)c3)C4=O)cc2)CC1
6079,6.542118103266008,nM,CHEMBL5202381,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc3[nH]c(-c4ccccc4)cc23)[nH]1
6080,7.927382523454764,nM,CHEMBL5202846,Cc1cc(Nc2ncnc3cc(O)c(NC(=O)/C=C/[C@H]4CCCN4C)cc23)ccc1Oc1cnn2cnnc2c1
6081,8.397940008672037,nM,CHEMBL5202945,CCN1CCN(c2ccc(-c3cc(Cl)c4cn(C(C(=O)Nc5nccs5)c5ncn6c5C[C@@H](F)C6)nc4c3Cl)cc2)CC1
6082,9.173925197299171,nM,CHEMBL5203041,CCOC1CN(C2CCN(c3cc(OC)c(Nc4ncc(Br)c(Nc5ccc6ncnn6c5P(C)(C)=O)n4)cc3CC)CC2)C1
6083,7.540607512240769,nM,CHEMBL5203118,C=CC(=O)Nc1cccc(N2C(=O)OCc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1
6084,6.448232936432229,nM,CHEMBL5203176,CCC(=O)N1CCC(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3ccsc23)CC1
6085,6.957345746832207,nM,CHEMBL5203179,COCC(=O)NC/C=C/c1ccc2ncnc(Nc3ccc(Oc4cc5nncn5cn4)c(C)c3)c2c1
6086,8.017728766960431,nM,CHEMBL5203195,C=CC(=O)N1CCC(Oc2nc(Nc3ccc(N4CCN(C)CC4)c(F)c3)ncc2Cl)CC1
6087,9.82390874094432,nM,CHEMBL5203220,CCc1cc(Nc2ncc(Br)c(Nc3ccc4c(c3P(C)(C)=O)OCO4)n2)c(OC)cc1N1CCC(N2CC(N(C)C)C2)CC1
6088,8.443697499232712,nM,CHEMBL5203267,CC(C)c1cnc(N2CC(O)C2)c2cnc(Nc3ccnc(N4CC[C@@H](O)[C@@](C)(F)C4)n3)cc12
6089,9.387216143280265,nM,CHEMBL5203385,CCc1cc(Nc2ncc(Br)c(Nc3ccc4c(c3P(C)(C)=O)OCCO4)n2)c(OC)cc1N1CCC(N2CC(CC#N)C2)CC1
6090,7.795880017344075,nM,CHEMBL5203388,O=C(Nc1nccs1)C(c1ncn2c1CCC2)N1Cc2ccccc2C1=O
6091,7.958607314841775,nM,CHEMBL5203543,CCN1CCN(c2ccc(-c3cc(Cl)c4cn(C(C(=O)Nc5nccs5)c5ncn6c5CCC6)nc4c3Cl)cc2)CC1
6092,7.055517327849831,nM,CHEMBL5203640,C=CC(=O)N1CCCC(n2nc(-c3ccc4ccccc4c3)c3c(N)ncnc32)C1
6093,6.920818753952375,nM,CHEMBL5203711,O=C(/C=C\c1ccc(OC(F)(F)F)cc1)c1ccc(Br)c2cc(-c3ccc(F)cc3)oc12
6094,6.709965388637482,nM,CHEMBL5203758,Nc1nc(-c2ccc(Br)cc2)cc(-c2cn(Cc3cccc(Cl)c3)c3ccccc23)n1
6095,6.515700160653214,nM,CHEMBL5203784,COc1cc(-c2nc3ccccc3s2)ccc1OCC(=O)NNC(=O)CN[C@@H](Cc1c[nH]cn1)C(=O)O
6096,6.443697499232712,nM,CHEMBL5203821,COc1cc(N(C)CCN(C)C)c(NC(=O)c2cccnc2)cc1Nc1nccc(-c2cn(C)c3ccccc23)n1
6097,8.236572006437063,nM,CHEMBL5204270,CN1CCC(c2ccc(-c3ccc4c(=O)n(C(C(=O)Nc5nccs5)c5ccccc5)cnc4c3)cc2)CC1
6098,6.815308569182402,nM,CHEMBL5204417,CC(=O)NNC(=O)c1csc2ncc(-c3ccc(Br)cc3)n12
6099,7.05749589383192,nM,CHEMBL5204446,COc1cc2ncnc3c2cc1OCCOCCOCCOc1ccccc1N3
6100,8.958607314841775,nM,CHEMBL5204535,C=CC(=O)Nc1ccc2ncnc(Nc3ccc4c(ccn4Cc4cccc(F)c4)c3)c2c1
6101,6.377785977033705,nM,CHEMBL5204650,NNC(=O)c1csc2nc(CN3CCOCC3)c(-c3ccc(Br)cc3)n12
6102,9.55284196865778,nM,CHEMBL5204749,CCO[C@@H]1CCN(C2CCN(c3cc(OC)c(Nc4ncc(Br)c(Nc5ccc6c(c5P(C)(C)=O)OCCO6)n4)cc3C)CC2)C1
6103,5.0,nM,CHEMBL520493,N#C/C(=C/c1ccc(O)c(O)c1)C(=O)Nc1ccccc1Cl
6104,6.873868592738016,nM,CHEMBL5204954,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(CC(=O)NCCNc5cccc6c5C(=O)N(C5CCC(=O)N(C)C5=O)C6=O)CC4)cc3OC)ncc2C(F)(F)F)c1
6105,8.508638306165727,nM,CHEMBL5204970,CN1CCN(c2ccc(-c3ccc4c(=O)n(C(C(=O)Nc5nccs5)c5ccccc5)cnc4c3)cc2)CC1
6106,8.0268721464003,nM,CHEMBL5205022,C=CC(=O)Nc1cccc(-c2c(-c3ccc(N4CCN(C)CC4)cc3)[nH]c3ncnc(OCCCC)c23)c1
6107,6.293026323823822,nM,CHEMBL5205073,COc1cc2ncnc3c2cc1OCCOCCOc1c(Cl)cccc1N3
6108,7.909389292171594,nM,CHEMBL5205097,C=CC(=O)N1CCC(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)nc3[nH]ccc23)CC1
6109,4.124938736608301,nM,CHEMBL520515,Nc1ncnc2c1ncn2CC(=O)c1ccccc1
6110,8.207608310501746,nM,CHEMBL5205581,CCS(=O)(=O)n1cc2c3ccc(cc31)OCCCCCCOc1cc(ccc1N1CCOCC1)Nc1ncc(Cl)c-2n1
6111,8.468521082957745,nM,CHEMBL5205583,COC1CN(c2ncc(C(C)C)c3cc(Nc4ccnc(N5CC[C@@H](O)[C@@](C)(F)C5)n4)ncc23)C1
6112,9.522878745280336,nM,CHEMBL5206110,COc1cc2ncnc3c2cc1OCCOCCOCCOc1ccc(Cl)cc1N3
6113,9.657577319177792,nM,CHEMBL5206164,COc1cc(N2CCC(N3CC(N(C)C)C3)CC2)c(C)cc1Nc1ncc(Br)c(Nc2ccc3c(c2P(C)(C)=O)OCCO3)n1
6114,7.068542129310995,nM,CHEMBL5206193,O=C(Nc1ccccc1C(=O)N/N=C/c1ccc(O)cc1O)c1ccco1
6115,7.387216143280264,nM,CHEMBL5206298,COc1cc(N(C)CCN(C)C)c(NC(=O)c2ccncn2)cc1Nc1nccc(-c2cn(CCCO)c3ccccc23)n1
6116,7.082179518006303,nM,CHEMBL5206400,COC(=O)CCc1nc2ccc(Cl)cc2[nH]c1=O
6117,7.987162775294828,nM,CHEMBL5206436,CN1CCN(c2ccc(-c3ccc4cnn(C(C(=O)Nc5nccs5)c5ccccc5)c(=O)c4c3)cc2)CC1
6118,9.69897000433602,nM,CHEMBL5206444,CC(C)c1ccc(N2CC(CS(C)(=O)=O)C2)c2cnc(Nc3ccnc(N4CC[C@@H](O)[C@@](C)(F)C4)n3)cc12
6119,5.275724130399212,nM,CHEMBL5206476,O=C1c2ccccc2CN1C(c1nc(=O)c2ccccc2[nH]1)c1cc(F)ccc1O
6120,7.560667306169737,nM,CHEMBL5206600,CCC(=O)N1CCC[C@@H](N2CC(c3cccc(F)c3Cl)=C(C)c3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)C1
6121,8.3767507096021,nM,CHEMBL5206683,CCOc1cc(N2CCC(N3CCN(C)CC3)CC2)c(Cl)cc1Nc1ncc(Cl)c(-c2cn(S(=O)(=O)CC)c3ccccc23)n1
6122,7.939302159646388,nM,CHEMBL5206697,COc1cc2ncnc(Nc3cc(Cl)c(F)cc3O)c2cc1O
6123,10.0,nM,CHEMBL5206715,CCc1cc(Nc2ncc(Br)c(Nc3ccc4nccnc4c3P(C)(C)=O)n2)c(OC)cc1N1CCC(N2CCN(CCS(C)(=O)=O)CC2)CC1
6124,7.617622696531886,nM,CHEMBL5206775,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(CCOCCNc5cccc6c5C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)cc3OC)ncc2C(F)(F)F)c1
6125,6.698970004336019,nM,CHEMBL5206805,Fc1cccc(COc2ccc(Nc3ncnc4sc5c(c34)CCCC5)cc2Cl)c1
6126,7.721246399047171,nM,CHEMBL5206817,C=CC(=O)Nc1cccc(-c2c(-c3ccc(N4CCN(C)CC4)cc3)[nH]c3ncnc(OC4CCCC4)c23)c1
6127,9.69897000433602,nM,CHEMBL5206902,CN1CCC(c2ccc(-c3ccc4ncn(C(C(=O)Nc5nccs5)c5ccccc5)c(=O)c4c3)cc2)CC1
6128,8.070581074285707,nM,CHEMBL5207083,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(-c2cn(C(C)=O)c3ccccc23)n1
6129,8.721246399047171,nM,CHEMBL5207108,CN1CCC(c2ccc(-c3cnc4ncn(C(C(=O)Nc5nccs5)c5ccccc5)c(=O)c4c3)cc2)CC1
6130,7.769551078621726,nM,CHEMBL5207152,O=C(Nc1nccs1)C(c1ncn2c1C[C@@H](F)C2)n1cc2c(Cl)cc(-c3ccc(N4CCN(C5CC5)CC4)cc3)c(Cl)c2n1
6131,7.698970004336019,nM,CHEMBL5207327,COc1cc2c(cc1OC)C(Oc1cccc(NC(=S)Nc3ccc(Cl)c(C(F)(F)F)c3)c1)=NCN2
6132,9.522878745280336,nM,CHEMBL5207390,CC(C)c1cnc(N2C[C@H](O)[C@H]2C)c2cnc(Nc3ccnc(N4CC[C@@H](O)[C@@](C)(F)C4)n3)cc12
6133,7.749579997691106,nM,CHEMBL5207462,CN1CCN(c2ccc(-c3ccc4c(=O)n(C(C(=O)Nc5nccs5)c5ccccc5)ncc4c3)cc2)CC1
6134,8.301029995663981,nM,CHEMBL5207479,O=C(Nc1nccs1)C(c1ncn2c1CCC2)N1Cc2c(F)cc(C#Cc3ccc(CN4CCC(O)CC4)cc3)cc2C1=O
6135,8.0,nM,CHEMBL52076,Nc1cc2ncnc(Nc3cccc(Br)c3)c2cn1
6136,8.440093374963887,nM,CHEMBL5207949,Clc1ccc(Nc2ncnc3[nH]ccc23)cc1Br
6137,8.221848749616356,nM,CHEMBL5208056,O=C(Nc1nccs1)C(c1ncn2c1C[C@@H](F)C2)n1cc2c(Cl)cc(-c3ccc(N4CCOCC4)cc3)c(Cl)c2n1
6138,8.301029995663981,nM,CHEMBL5208065,CN1CCN(c2ccc(-c3ccc4ccn(C(C(=O)Nc5nccs5)c5ccccc5)c(=O)c4c3)cc2)CC1
6139,6.6280090885350855,nM,CHEMBL5208312,COc1cc2ncnc3c2cc1OCCCCCCOc1cc(F)c(Cl)cc1N3
6140,5.096910013008056,nM,CHEMBL5208349,CCC/C=C/C(=O)Nc1cc(Nc2ncc(-c3cc4ccccc4n3C)c(C)n2)c(OC)cc1N(C)CCN(C)C
6141,6.027797161620936,nM,CHEMBL5208369,O=C(Nc1nccs1)C(c1cc[nH]n1)N1Cc2ccccc2C1=O
6142,4.69897000433602,nM,CHEMBL520839,CCOc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccc(C)cc2)c1O
6143,6.943095148663527,nM,CHEMBL5208397,CCOC(=O)[C@H](Cc1c[nH]c2ccccc12)NCC(=O)NNC(=O)COc1ccc(-c2nc3ccccc3s2)cc1OC
6144,8.245575210722741,nM,CHEMBL5208416,C=CC(=O)N1CCC(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3[nH]ccc23)CC1
6145,9.142667503568733,nM,CHEMBL5208454,O=C(CCCl)Nc1ccc2ncnc(Nc3ccc4[nH]cc(Br)c4c3)c2c1
6146,6.690795820329592,nM,CHEMBL5208549,C=CC(=O)N1CCC(Oc2nc(Nc3cnn(C)c3)nc3[nH]ccc23)CC1
6147,8.67778070526608,nM,CHEMBL5208679,CC(C)c1cnc(N2CCC2)c2cnc(Nc3ccnc(N4CC[C@@H](O)[C@@](C)(F)C4)n3)cc12
6148,9.397940008672036,nM,CHEMBL5208737,CC(C)c1ccc(N2C[C@H](CS(C)(=O)=O)[C@H]2C)c2cnc(Nc3ccnc(N4CC[C@@](C)(O)[C@@H](F)C4)n3)cc12
6149,7.122513471930398,nM,CHEMBL5208825,COC(=O)CCc1nc2ccc(Br)cc2[nH]c1=O
6150,9.130768280269024,nM,CHEMBL5208907,Nc1ccc2ncnc(Nc3ccc4[nH]cc(Br)c4c3)c2c1
6151,8.504455662453552,nM,CHEMBL5209046,Cc1cc(Nc2c(C#N)cnc3ccc(NC(=O)/C=C/[C@H]4CCCN4C)cc23)ccc1Oc1cc2nncn2cn1
6152,6.376750709602099,nM,CHEMBL5209075,COc1cc(N(C)CCN(C)C)c(NC(=O)c2ccnc(Cl)c2)cc1Nc1nccc(-c2cn(C)c3ccccc23)n1
6153,10.0,nM,CHEMBL5209094,CCc1cc(Nc2ncc(Br)c(Nc3ccn4ncnc4c3P(C)(C)=O)n2)c(OC)cc1N1CCC(N2CCN(CC)CC2)CC1
6154,6.823908740944319,nM,CHEMBL5209100,N#CC1=C(c2ccccc2)Nc2c(c(-c3cccs3)nn2-c2ccccc2)C12C(=O)Nc1ccc(Br)cc12
6155,6.537602002101044,nM,CHEMBL5209276,CNC(=O)c1cnc(Nc2ccnc(N3CCC(O)CC3)n2)cc1NC(C)C
6156,8.67778070526608,nM,CHEMBL5209545,CCS(=O)(=O)n1cc(-c2nc(Nc3cc(Cl)c(N4CCC(N5CCN(C)CC5)CC4)cc3OC(C)C)ncc2Cl)c2ccccc21
6157,4.455931955649725,nM,CHEMBL521155,Nc1ncnc2c1ncn2CC(=O)c1c[nH]c2ccccc12
6158,9.160019442321657,nM,CHEMBL521571,C=CC(=O)Nc1ccc2ncnc(Cc3ccc(F)c(Br)c3)c2c1
6159,8.79997073344623,nM,CHEMBL521572,OCC(O)CN1Cc2cc3c(Nc4cccc(Br)c4)ncnc3cc21
6160,8.569924944448061,nM,CHEMBL521601,C=CC(=O)Nc1nc2c(Cc3ccc(F)c(Cl)c3)ncnc2cc1CCCCN1CCOCC1
6161,7.698970004336019,nM,CHEMBL5218459,COc1cc2ncnc(Oc3cccc(NC(=S)Nc4ccc(Cl)c(C(F)(F)F)c4)c3)c2cc1OC
6162,8.0268721464003,nM,CHEMBL5218754,CCCCOc1ncnc2[nH]c(-c3ccc(N4CCN(C)CC4)cc3)c(-c3cccc(NC(=O)CC)c3)c12
6163,7.308034897232639,nM,CHEMBL5218780,Oc1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccnc4c3CC(c3ccccc3)N4)[nH]2)cc1
6164,9.397940008672036,nM,CHEMBL5218797,CCC(=O)Nc1cccc(-c2c(-c3ccc(N4CCN(C)CC4)cc3)[nH]c3ncn(C4CCCCC4)c(=O)c23)c1
6165,6.7544873321858505,nM,CHEMBL5218821,CCC(=O)Nc1cccc(-c2c(-c3ccccc3)[nH]c3ncnc(OC)c23)c1
6166,6.154901959985743,nM,CHEMBL521887,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1-c1ccc2ccncc2c1
6167,8.0762380391713,nM,CHEMBL5218879,OCCCCc1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccnc4c3CC(c3ccccc3)N4)[nH]2)cc1
6168,8.0,nM,CHEMBL5218990,COc1cc2ncnc(Sc3cccc(NC(=S)Nc4ccc(Br)c(C(F)(F)F)c4)c3)c2cc1OC
6169,5.920818753952375,nM,CHEMBL5218998,Cn1cc(-c2ccnc(Nc3ccc(NC(=O)CCCCCCC(=O)NO)cc3)n2)c2ccccc21
6170,6.990649750666878,nM,CHEMBL52197,COc1ccc2ncnc(Nc3cccc(Br)c3)c2c1
6171,8.508638306165727,nM,CHEMBL5219777,CC(=O)N[C@H]1CC[C@@H](N2C(=O)N(c3ccccc3Cl)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)CC1
6172,8.116906641424311,nM,CHEMBL5220061,OCCc1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccnc4c3CC(c3ccccc3)N4)[nH]2)cc1
6173,9.69897000433602,nM,CHEMBL5220529,CCC(=O)Nc1cccc(-c2c(-c3ccc(N4CCN(C)CC4)cc3)[nH]c3ncnc(OCC(C)C)c23)c1
